,AuthorId,AuthorRep
21230,10179415,1117
21234,2318649,6367
21237,15280808,149
21238,10643745,1227
21239,12079489,393
21241,78722,49337
21242,9929015,6509
21243,2777988,2468
21244,5525824,16713
21245,11731771,598
21253,9347157,23
21254,7900469,185
21255,15360490,61
21258,13739174,1790
21259,10665144,113
21260,16476183,21
21265,3544980,667
21267,13305493,1
21268,14131447,120
21269,8865337,468
21273,6709194,203
21284,8759927,5677
21295,10457877,418
21298,457140,1767
21299,9367876,85
21300,2367848,3539
21302,8293585,1221
21303,7284645,667
21304,4815764,43
21305,2075944,16176
21307,10026094,41
21308,8951175,50
21309,12240124,111
21310,843194,642
21311,6331397,611
21313,15527533,58
21314,16183114,21
21315,5836574,1
21316,624742,471
21317,4985689,46
21318,16535532,76
21322,16525358,11
21326,13261559,62
21327,15495398,167
21329,2595039,433
21330,9648252,3468
21331,7200504,80
21333,14010755,202
21334,15345940,166
21335,10743047,383
21336,11816147,303
21337,10312417,453
21341,14332805,83
21343,16423467,1
21344,9842129,459
21349,6870223,975
21353,12930416,390
21354,14817123,1
21355,2187015,1909
21357,3376059,251
21360,4118879,143
21362,16649311,1
21363,16213803,11
21364,16769952,11
21365,16805233,59
21366,6630012,1920
21369,3088138,23178
21370,14924556,519
21371,9039032,2348
21373,12638862,130
21374,1553888,52961
21378,2529284,1709
21379,15163166,424
21382,2067492,9445
21393,11593992,725
21397,16496244,596
21398,17140471,11
21399,201436,2741
21400,18822880,1
21401,13412418,1688
21408,9520598,1
21409,15886461,290
21410,6241666,1445
21411,16519279,36
21413,15846941,19
21420,16484047,328
21424,10404938,1
21427,5193536,31135
21428,16543064,1
21429,16758209,1
21430,1912984,1
21431,16472927,212
21433,16519435,1
21439,10099622,9
21440,13424185,892
21441,9617199,68
21448,13613686,81
21449,2182949,2129
21451,6189922,414
21452,440401,612
21453,18317553,1
21454,308731,13721
21455,451893,3916
21456,10142312,1
21461,1081043,26922
21462,1233305,6256
21463,3714947,164
21467,14005534,566
21471,15841472,1
21472,4134321,1118
21474,11824864,1
21475,6690544,506
21477,16512632,142
21479,9708195,273
21480,10604990,21
21481,3052125,462
21483,1151929,12680
21484,14187109,268
21491,14469197,66
21492,14042959,1
21493,12321475,1228
21499,5403468,5068
21502,11145261,713
21504,7509065,40131
21505,2383766,1523
21506,165806,5332
21507,246886,51400
21514,12930247,129
21515,10947139,654
21517,16485917,130
21520,6873133,1874
21529,5294189,340
21532,11047,13515
21533,10255474,26
21534,2880655,68
21535,7086875,939
21537,7879938,1918
21539,16502457,66
21540,254072,325
21543,7770942,282
21544,4357017,6647
21545,15509620,1240
21547,16483224,21
21551,13244432,2246
21552,14170097,3206
21556,15761533,106
21557,16480178,1
21558,16327154,49
21564,12652132,197
21566,16510550,1
21567,15395420,222
21568,14040504,33
21570,9802850,1050
21571,12125155,1113
21573,2211686,88
21575,4538401,556
21576,8973089,131
21579,736963,3107
21581,6786766,83
21582,13957679,51
21583,1957448,5400
21584,1077789,28903
21587,16311676,545
21588,16508508,1
21589,10910692,5698
21590,2546291,1267
21591,16508555,190
21592,15484798,127
21593,3176419,7419
21595,6222075,12151
21600,7951589,728
21601,13226440,1643
21602,7556645,629
21607,12169157,11
21608,11391679,166
21609,1289388,12329
21614,15003316,251
21615,16505623,9
21616,14155943,31
21617,2760106,56
21618,1454199,13
21619,10004932,1
21625,7028459,13605
21629,13574850,163
21631,16504394,9
21632,6345993,1394
21634,10776883,918
21638,6679867,583
21640,2727721,1446
21641,13151870,56
21642,15304183,13
21644,12000172,326
21645,16567016,106
21650,13614771,620
21657,7397957,1205
21659,2450657,797
21660,12474058,731
21661,2564847,17513
21662,4505388,11
21668,13174476,563
21670,16436177,808
21671,8409922,4588
21672,14957455,463
21674,13664640,110
21675,15789894,11
21676,9800942,89
21677,14658777,141
21678,6729591,789
21679,1057429,51662
21686,7841358,25
21688,15054523,47
21689,6244509,368
21691,15403213,26
21692,14288559,1232
21693,7548854,19
21694,16940811,485
21695,10098462,123
21697,5554471,13
21698,18004440,21
21699,11191623,51
21703,14951177,34
21711,716813,1169
21714,11010112,865
21715,16497555,180
21717,8132655,37
21719,1338570,1067
21721,15494354,11
21722,10059738,567
21723,12649802,11
21724,17411729,21
21725,18123712,21
21726,8144311,1580
21727,16491584,11
21731,10787900,4488
21732,13149754,11
21733,197758,51840
21735,338059,4128
21737,12313309,6119
21738,8340728,9
21739,6402099,1522
21742,16482938,451
21743,6328506,520
21745,16190652,274
21746,14815029,99
21747,9005114,767
21751,2741091,4174
21755,2082673,56464
21758,13379864,1
21760,1073748,3810
21761,3591220,1841
21762,2504070,2471
21764,2395376,1658
21766,2828651,1657
21767,4819445,701
21775,1490552,18385
21776,14266038,315
21778,5732397,3196
21784,16481462,113
21785,8386024,163
21787,13669871,366
21789,12605275,141
21790,2666289,34743
21793,10470234,87
21794,11634175,575
21799,13608097,136
21801,15496813,438
21802,845296,6406
21807,16494600,171
21812,15737918,139
21814,16462825,82
21815,13682889,3
21816,13036358,49
21817,14412446,712
21818,4163768,837
21819,13169532,1
21820,1719247,1145
21822,2537616,2176
21823,10297499,229
21824,6738108,51
21825,5306152,820
21826,2284969,241
21827,5853262,1446
21828,4833705,14289
21829,13434312,113
21830,18819910,1
21831,2217859,4580
21832,1187415,508650
21833,465677,16997
21835,16487083,86
21836,4245882,588
21837,13816535,143
21841,2324434,2134
21843,12903630,50
21846,16384571,11
21854,16046521,2544
21859,10952194,161
21863,16478699,141
21864,4958351,995
21865,12510555,1
21866,9255057,1539
21868,15740938,148
21884,7592717,113
21885,3130386,1
21887,18179793,1
21888,14986619,53
21890,11351580,300
21891,16489046,1
21892,9709131,76
21893,16138689,114
21900,5850892,845
21904,6433996,251
21905,6790035,21
21908,4189141,157
21912,16464074,586
21914,16179068,11
21915,17508686,13
21916,11036719,11
21917,14719844,944
21923,3432678,3100
21924,10338381,24
21926,11664709,19
21927,8442586,1
21928,9769341,1
21929,2904718,214
21930,12536790,426
21931,150359,1113
21932,16481114,126
21934,5961347,3
21942,2126077,3001
21943,8244632,4919
21946,16488835,1
21947,2602626,1099
21948,18306388,1
21953,16436869,64
21955,14645474,355
21959,14279827,638
21960,14844087,32
21964,6503141,3701
21970,9635850,126
21971,1463518,12438
21972,11073961,822
21973,13909927,43
21974,10890062,157
21975,14095928,23
21976,7781164,2654
21977,12730950,9
21980,2489922,2045
21982,1636458,364
21990,5572406,624
21991,11644981,1173
21997,4470365,19111
21999,9339516,1068
22003,16383363,41
22004,15161581,160
22014,25650,4806
22015,6550732,547
22017,2080268,758
22018,9307632,834
22019,6537157,3427
22021,810661,2830
22022,16199133,338
22023,14044649,101
22024,13211882,51
22025,16454782,51
22026,17031039,1
22032,4429729,852
22034,3058839,390
22035,8271474,1
22036,17703865,11
22038,2603350,326
22039,13798282,413
22041,4544231,467
22042,16250089,52
22043,13261193,362
22045,16475642,36
22047,597755,10561
22050,7450350,94
22052,8526749,23
22056,7928327,584
22057,15515829,1
22058,2174250,91
22060,4853133,8859
22062,1392131,657
22064,9473786,5184
22065,15337735,1241
22066,11718766,140
22072,1342318,175
22073,13995311,1971
22076,9926721,4235
22082,16453851,520
22083,2014878,1016
22085,1836069,338
22087,1998801,4300
22089,6103462,168
22090,4720681,1332
22091,4337808,149
22092,16201444,141
22093,6518026,400
22094,11041462,1
22095,17469243,1
22096,18278675,1
22097,9832506,1
22098,18699718,1
22099,12421507,45
22119,14282486,76
22120,9162000,5175
22123,12653737,151
22125,211116,89288
22130,13535210,53
22131,16397314,105
22132,16366668,59
22133,16469157,11
22136,15806697,609
22138,16469291,59
22139,10589426,863
22140,12024763,21
22141,13240990,21
22142,5158497,68
22144,6241235,79924
22147,236254,2144
22148,796174,760
22149,16524727,19
22150,13183051,31
22151,9559946,542
22157,5397096,423
22163,5370550,1821
22164,14272882,2784
22166,16465705,21
22167,2048821,1448
22168,16076773,68
22171,3671954,2179
22172,5867572,13928
22176,12943692,405
22177,15366635,1650
22179,16467126,46
22180,6572922,7831
22182,16468791,11
22183,14271934,31
22184,6598770,191
22185,15152413,99
22186,15444665,21
22187,14309490,1
22188,15580822,111
22189,12411308,11
22190,3311817,357
22193,10768508,130
22199,11835534,113
22200,11888633,55
22202,16135520,1204
22204,14953294,191
22210,16462984,1
22213,14965672,69
22214,2371849,743
22216,3232586,543
22218,7696112,59
22220,12693728,710
22222,15193272,31
22224,2149406,479
22226,7089726,878
22228,16446998,91
22229,7968718,341
22231,9821615,264
22232,6543821,678
22233,11515233,105
22234,2925949,720
22236,13876159,322
22237,7310165,225
22239,10327842,11
22242,3875913,243
22243,9507402,4323
22244,13789370,1
22245,12119351,210
22246,16432436,53
22248,3855179,1340
22250,15573408,115
22251,13643931,59
22252,16433588,51
22253,16430846,21
22254,16430556,121
22255,10380283,74
22256,5684086,1
22258,4320059,257
22259,8710056,318
22260,16427075,21
22262,1366591,1429
22263,13446633,159
22264,11860800,319
22268,14802285,2265
22270,14483513,96
22273,7602912,154
22275,16371131,9
22276,6759844,9209
22277,9645236,172
22278,11680696,122
22279,12776116,174
22280,13427720,218
22282,12888572,129
22284,16750353,11
22285,17811303,1
22289,4964569,22863
22290,14039840,1
22293,11247593,126
22297,16460355,73
22299,16299882,1
22300,14091877,2294
22301,16220682,97
22302,16085733,53
22303,11561146,606
22306,1144929,420
22307,16291040,73
22308,15930381,71
22309,12887534,45
22312,296974,84878
22315,16258342,605
22316,12055233,66
22317,16317892,1046
22322,13823535,561
22323,14326357,61
22325,15234881,76
22326,11643193,115
22330,6064465,533
22331,15088809,1067
22333,11705549,78
22334,14593896,1
22335,3738865,470
22336,11308625,45
22337,1018839,1042
22338,15065359,1
22339,18350715,1
22340,16430884,1131
22341,14076518,36
22342,7860085,67
22345,8255842,190
22347,7400128,2021
22348,9581830,99
22349,9324707,1740
22351,3810024,3085
22352,16260148,21
22353,16457649,11
22355,15034828,41
22358,13147529,84
22359,16553103,266
22360,16999110,1
22362,3043663,2473
22363,6795054,1139
22364,16945898,69
22365,14383487,1
22366,4547763,619
22367,14313603,9
22368,14098632,1
22370,3232170,2399
22372,9523121,186
22374,14868468,297
22375,11632619,39
22376,16456138,185
22378,14984092,29
22380,14769047,68
22381,3382276,416
22382,6932954,533
22383,16516595,366
22385,10276092,2366
22389,7534349,947
22390,10732434,1446
22397,14148011,13
22398,13850985,79
22399,8225777,158
22401,16445026,66
22402,13882425,852
22403,15043397,114
22406,3083093,11700
22407,13762264,471
22409,9415578,1163
22421,213648,1577
22422,15476501,21
22424,11051744,36
22425,16411096,1
22426,7715095,622
22428,5662508,434
22429,16451975,1
22431,5515287,1981
22432,16447251,1
22433,7703586,188
22436,2051454,14556
22439,6649786,5420
22442,16433116,93
22445,6938847,1051
22447,11326621,453
22448,13603896,198
22449,3719495,454
22450,6874944,1477
22451,16457592,21
22452,16426334,143
22453,12126961,41
22454,13152474,131
22455,16475264,8390
22456,6742352,361
22457,6906738,81
22458,9567585,152
22459,15505755,95
22460,13654744,346
22461,7370837,605
22463,3192693,1778
22464,6792546,193
22465,1806772,446
22466,1644621,909
22467,15003857,21
22468,522169,5405
22469,12072013,180
22470,10457245,151
22471,2060245,1735
22474,1535232,64
22475,7092649,29
22476,4162667,759
22477,6395022,1046
22479,14512349,84
22480,14568670,411
22484,16264465,11
22490,6200518,55
22493,4329969,1220
22494,3243187,1089
22495,3753892,1
22496,16545328,1
22497,8995627,104
22505,15155219,40
22517,3518621,596
22518,14917112,9
22522,16425772,1
22523,9041064,66
22524,6290452,4733
22527,16363451,41
22528,7692859,6126
22529,16431106,77
22530,1964317,689
22532,9892738,534
22533,10603408,231
22534,7981857,97
22535,2718362,329
22536,10055887,413
22537,17164903,11
22538,13746670,65
22539,1057847,119
22540,4756317,292
22541,1763257,51
22548,9155909,81
22549,16766831,841
22550,13111345,1913
22552,16796263,1
22553,5304075,635
22556,6366770,15490
22558,11283020,665
22559,7543069,511
22561,13946770,53
22568,2107876,30614
22573,14603297,100
22577,14351533,11
22580,7997640,151
22588,7391520,69
22589,12283093,19
22592,16335638,41
22595,16441959,1
22596,16441634,11
22597,1991397,586
22598,12727539,266
22600,12301279,971
22601,14622509,1
22608,6039756,17
22613,18771,320637
22615,16359752,41
22616,1521771,6259
22617,2788682,311
22620,15939839,57
22623,13841248,2821
22624,14322804,131
22625,14694981,349
22627,4675841,468
22628,14152573,5
22629,6556445,227
22634,8432815,53
22635,16046846,151
22636,2315162,2545
22637,1338732,835
22640,602119,3848
22641,1986513,3328
22643,7262584,140
22645,16433815,319
22646,16433233,61
22647,14003393,95
22648,12772355,21
22651,12062833,397
22652,9992845,21
22653,15098122,380
22654,4286991,1037
22655,1256697,10602
22657,12226311,477
22658,16283786,35
22659,16525577,11
22660,1397055,1025
22661,17569730,121
22663,3847644,483
22664,90741,9079
22665,7669304,321
22666,340688,47996
22667,4532836,299
22669,6080254,3453
22670,8407537,95
22671,16433814,31
22672,9576186,33915
22673,13345964,3030
22674,3528232,411
22675,1388835,942
22676,3048431,1797
22677,13557750,91
22678,2155965,328
22679,5244909,1
22680,4757055,327
22681,15118209,39
22682,5441245,384
22683,13653012,159
22684,5132108,1
22685,7055858,1510
22687,7911235,1244
22688,9611815,25
22690,2556365,53
22692,4645961,528
22694,5182628,847
22695,356090,757
22696,223753,301
22697,6055194,1051
22704,16433976,21
22706,9661276,1
22710,4335939,2687
22712,1260751,1664
22713,12172697,1031
22714,3027031,3021
22718,13340143,1635
22721,16037488,43
22725,5174436,16885
22726,2778710,4107
22728,13741787,481
22729,15938843,56
22731,10144242,218
22732,1170928,377
22736,7493840,3295
22737,2247264,3886
22738,16292741,88
22743,5911206,1376
22744,163551,22569
22746,16430440,1
22749,4348075,19
22750,5865397,701
22751,1233606,300
22752,4656782,508
22753,10907345,1767
22754,7349963,739
22755,4217682,14789
22756,2472350,3031
22757,3792198,11181
22758,7682257,6637
22759,3010980,41
22760,15745105,504
22761,10811656,1
22762,692692,859
22763,11928136,578
22764,10174987,139
22765,18133478,1
22766,9406763,2373
22767,12523715,46
22768,4645334,15549
22769,16364904,9
22773,5338672,9
22775,9891850,129
22777,16316676,13
22779,16424012,1
22780,2830116,4697
22782,6308685,2723
22785,4841439,1451
22786,10971302,358
22788,16368118,407
22790,5093005,914
22792,5584865,591
22794,9704992,322
22795,13488368,1118
22797,13230118,5657
22798,14015126,1513
22811,1347308,11114
22813,13302438,706
22816,4140082,451
22817,16331968,1
22818,16351248,157
22820,3391120,888
22822,10170295,285
22825,14500144,765
22826,11026123,520
22827,3422556,4460
22828,16341767,21
22832,14904283,195
22833,8326080,3070
22838,1419175,10092
22839,16422046,339
22840,11736959,453
22841,13876247,131
22842,16442394,21
22844,2998077,7595
22845,17164062,1
22846,17347169,21
22847,4903856,11
22848,14677164,36
22851,1550852,4297
22852,1766922,1621
22854,7848518,115
22856,16393883,49
22859,11218031,1002
22860,13957283,410
22862,1673536,382
22866,16393002,131
22867,1145196,9459
22868,8043395,80
22870,6363731,809
22871,5045688,12079
22875,15424227,1924
22876,12241536,58
22877,16418715,11
22878,13804944,61
22879,6394367,21
22881,10258548,23
22886,15563414,111
22887,16314893,49
22891,16138860,171
22892,3034938,1552
22895,16417742,83
22897,7735255,1112
22901,15749734,183
22904,12326837,178
22907,5493332,422
22909,12176950,43
22910,13573444,14342
22912,1119495,1226
22915,10061195,129
22916,16416269,46
22918,4024000,310
22923,10922876,355
22925,5206420,395
22927,1428695,3494
22928,2485966,9584
22929,15129164,299
22934,404,24276
22935,5516643,166
22936,8130690,7182
22937,4111623,130
22938,1121008,7387
22939,14244437,389
22940,9940896,170
22949,16413754,1
22954,13974777,85
22957,11926970,2288
22958,11878726,146
22959,1835379,65071
22960,7823152,1043
22961,9970356,402
22962,11129751,8768
22965,10411757,576
22966,16261408,41
22967,15732446,1
22968,7532440,2040
22969,17831877,89
22970,8733843,117
22971,18143509,21
22972,4661348,121
22975,14493435,83
22976,15992467,21
22977,17081051,380
22978,8955618,23
22979,10137967,13
22980,15908360,11
22981,18646303,1
22982,16903503,1
22985,16411646,1
22986,16411585,1
22987,16410978,11
22990,1274195,8683
22991,12588147,26
22992,16301603,119
22994,4785185,75064
22995,16345716,151
22996,4603318,450
23001,8954291,1043
23007,577603,46274
23008,9522189,19
23009,8458465,456
23011,16136859,97
23014,11325570,471
23015,16399423,93
23018,13300637,174
23020,7222413,123
23024,5997804,671
23025,628437,391
23026,4856233,46
23027,1751321,4853
23028,4641199,329
23029,3988824,51
23032,4442671,18036
23033,2801264,96
23035,7730554,1978
23036,2758738,847
23041,1959054,11899
23042,14950855,13
23044,15408724,61
23045,3410989,2164
23046,5238978,119
23047,11711849,121
23048,7883376,31
23049,14462261,11
23050,5934465,7020
23051,16349299,153
23053,14399624,1
23054,14132185,393
23056,12619313,91
23057,3288890,43391
23058,17332728,1
23059,553609,13985
23060,8331603,863
23062,11420432,155
23065,600135,26274
23066,5674223,5101
23069,3924803,8767
23070,5688648,36
23071,780741,562
23073,2547890,818
23074,4669905,717
23075,13903283,8071
23077,15784415,4205
23078,15787062,29
23079,16077093,33
23081,6032898,21
23082,5024726,11245
23084,13547067,141
23085,9912583,758
23086,11579741,754
23087,4327305,705
23097,12008533,39
23098,13535883,23
23099,1351465,5761
23100,8505817,10823
23101,16876549,109
23102,17849243,41
23104,15303983,187
23105,12935154,480
23106,1023470,1600
23107,6939060,1064
23111,1822379,27710
23112,1008794,3633
23116,16371508,11
23118,10484162,671
23120,12579510,65
23121,2711488,264703
23122,13740751,275
23123,5539577,1506
23124,12094598,782
23127,9046553,171
23128,13072432,390
23129,9558827,415
23130,11583070,2810
23132,15904492,444
23134,10966488,71
23135,5203563,3150
23137,16397421,23
23138,3844458,5037
23141,224,8712
23144,522330,3603
23146,12548458,1621
23148,2921363,4235
23149,1818675,784
23150,5987669,4050
23151,6498444,726
23152,12962418,1
23154,4831179,5104
23155,231573,6558
23156,3776661,95
23163,3705840,50570
23165,4495639,41
23166,3804422,4531
23167,18109458,11
23168,610930,31
23169,18632598,1
23170,13063536,400
23171,16376270,56
23173,811240,21918
23175,12131806,440
23176,6719672,478
23179,14200863,698
23180,1154773,4640
23182,6830857,106
23187,710446,107218
23190,507674,310181
23192,3656904,16806
23194,16394029,11
23195,16394303,11
23197,8699463,1349
23202,10422933,352
23203,6731368,2105
23205,14046237,1
23210,1246764,7727
23211,16343297,127
23212,1199464,10980
23213,3192847,661
23214,14817182,425
23226,7885621,1132
23227,10309850,113
23229,69340,10301
23230,6917446,2009
23232,10339675,2367
23235,12585279,339
23238,13934202,1
23239,2795563,320
23241,10860403,1336
23246,12852410,95
23247,12647025,123
23250,2743244,4805
23253,8665810,36
23255,9152279,11
23257,3415766,225
23258,1625025,72
23259,3488758,416
23262,14948158,119
23263,10334833,116
23264,14264497,689
23267,5683213,146
23270,2372064,177474
23273,12004806,29
23277,16039091,55
23281,3219919,4081
23282,6332574,117
23285,5958526,928
23286,6289362,2658
23287,13229110,61
23290,4011890,1083
23291,8317112,108
23292,16224401,39
23296,2224047,5740
23299,14161447,29
23301,16182150,419
23302,1511725,34
23303,4108803,16729
23304,15987147,681
23305,11695625,1157
23306,5276188,5245
23308,16411030,116
23309,15190978,1
23310,3405842,3813
23311,11814556,56
23312,2005683,167
23314,9115612,1
23315,7675437,14082
23318,11642279,19
23319,16377485,61
23320,1974790,3791
23321,17129864,1
23322,9926229,49
23323,436641,58900
23324,10262904,101
23325,4154706,1589
23326,3411606,777
23327,9470708,124
23328,3505333,342
23329,11078077,903
23335,15974438,380
23336,1831987,36824
23339,8200485,5001
23342,14764125,322
23345,16158010,238
23346,2224657,724
23347,14897490,11
23348,11950156,71
23349,12019557,41
23351,3228591,2702
23354,1312406,26710
23355,11586160,1
23356,8890332,1
23357,10560971,101
23359,6400036,464
23361,13031942,77
23364,3484498,3569
23366,15585768,103
23367,14135825,604
23368,12919306,321
23369,7752583,619
23370,11922643,609
23371,403991,2041
23372,17647658,1
23373,9109857,123
23374,15466569,157
23375,6458001,8486
23376,6791677,6781
23378,7771253,1542
23379,669586,123149
23380,13171500,77
23381,574719,129
23382,10618005,101
23383,746802,2992
23384,11871997,9
23385,15565819,129
23386,1482709,15820
23387,11008457,746
23388,17247139,11
23389,15146266,1
23390,1389105,41
23391,17473167,1
23392,11045862,1
23393,2841771,1337
23394,6544460,8138
23395,12303726,56
23396,15748724,376
23397,13556091,679
23398,3801587,566
23400,1781031,1462
23401,10607567,31
23404,4221742,120
23405,12099409,872
23406,2131074,8678
23408,15219976,99
23409,9957454,91
23410,12457781,21
23411,7575841,678
23418,14510375,194
23419,6119631,2282
23421,15952333,11
23422,16105458,31
23424,16422848,41
23425,9824989,51
23426,8707691,1
23427,8526905,514
23428,17114025,47
23429,16910102,41
23431,13825846,41
23432,2405593,63
23434,3494356,161
23435,4148083,21
23436,1815840,1084
23437,17336354,11
23438,11025299,316
23443,7630984,2170
23447,13258525,590
23451,10908274,1888
23453,213136,47049
23455,646619,20219
23456,2282131,348
23457,16807516,11
23458,14160351,46
23461,14038332,11
23462,12376559,1
23463,11553835,449
23465,15770479,446
23466,14365473,66
23467,14887424,749
23470,5160481,573
23471,9649242,148
23473,14326381,91
23476,16376618,53
23477,8398636,585
23481,1955268,1883
23482,14331367,302
23483,7512742,2842
23484,16397671,43
23485,6949388,773
23492,16570969,1
23493,15658056,231
23495,5785058,177
23497,3833743,483
23499,926460,6832
23500,3581925,73
23502,4860688,1645
23503,6418208,21
23504,10419648,31
23505,5411888,6621
23507,14095662,104
23508,3857794,128
23510,16333665,11
23511,2046832,111
23512,15673077,25
23514,7703505,326
23518,11595728,4297
23519,12126642,1
23520,11886111,527
23521,10683463,1
23522,10011738,1
23528,894977,17825
23531,9448090,20417
23533,1501222,15544
23535,16372211,34
23536,6107026,446
23540,16365915,173
23543,8817442,361
23544,827918,4255
23545,14405897,26
23546,15331808,26
23547,8012528,716
23552,8131914,3751
23553,3565291,1888
23554,5645821,1600
23555,1260976,5674
23557,15048947,391
23558,16017185,121
23559,16998816,881
23560,14475353,21
23562,9519872,599
23564,17260568,51
23565,11812297,1
23566,8120214,785
23567,13302446,21
23569,4897420,1382
23575,12524469,15
23576,16370454,9
23579,15680347,28
23580,13854251,716
23581,1322401,41854
23582,13089935,87
23583,8890604,7838
23585,11571497,11
23588,609862,2769
23589,12223947,31
23590,13579164,251
23591,16293905,3
23592,9304194,31
23594,10390341,3
23597,21945,79670
23599,14767337,23
23600,16369257,11
23605,92546,14493
23607,6478183,339
23608,13080966,120
23609,16232874,3
23615,15104353,46
23616,11247413,179
23617,16367739,1
23619,16344146,456
23628,11846953,507
23632,5668447,883
23633,17124201,261
23634,1264210,1203
23635,10365380,366
23636,689365,116
23638,4524195,562
23639,17856590,1
23647,2741273,17925
23648,2807736,109
23649,3475544,766
23650,11572712,1048
23651,15333369,11
23652,17729583,1
23654,336578,19372
23658,15203219,759
23664,5861244,4379
23668,2910520,35985
23669,14603279,174
23670,16403658,31
23671,3455016,2712
23672,908821,11327
23673,1945754,957
23678,6085193,5460
23684,16228716,21
23685,9556725,1
23686,15044443,45
23688,1756036,356
23689,10954151,254
23691,12732187,426
23692,13401517,1
23693,14416500,21
23696,88442,25655
23699,5544978,901
23700,7836833,4195
23702,16340247,113
23710,4498602,115
23711,920821,616
23713,6488361,3510
23715,12225996,1232
23717,2413303,75426
23718,6941949,306
23720,14855256,488
23721,16364648,66
23722,6763107,73
23723,6491614,91
23724,14811858,11
23727,13216840,1
23728,12764490,818
23729,16109601,23
23731,13668157,91
23735,4178613,974
23736,4616651,711
23737,5838755,405
23738,11908728,349
23739,10905227,1
23745,15814839,400
23746,694325,12210
23747,15540077,56
23748,8758576,1
23750,7015077,527
23751,606662,5897
23752,5030088,3037
23753,15560698,9
23760,8353201,403
23763,2413201,16459
23765,4737012,3372
23766,7158959,5973
23768,7621588,11
23769,6676410,306
23772,5762332,5967
23773,880990,93060
23776,16215663,1
23777,5053002,1
23778,13800918,344
23781,1518100,3643
23782,8670118,873
23784,15792008,594
23785,2736119,1640
23786,6093436,118
23787,11822805,1
23788,10643364,11
23789,1185624,12347
23790,12318166,267
23791,16593531,9
23792,16470709,1
23793,6695793,3631
23797,9375102,20322
23798,8094752,161
23800,12632424,513
23802,13628883,1606
23805,6573902,11255
23806,11113026,45
23811,10722088,168
23812,5732537,3664
23817,8520372,336
23819,2870176,396
23820,6787568,301
23822,604876,3053
23825,16236044,377
23827,7801423,572
23828,16338809,181
23829,1660762,5102
23830,15520369,124
23832,14977076,16
23833,16348740,9
23835,9850337,309
23836,13173830,25
23837,10134252,31
23838,7028003,471
23842,14088251,1630
23844,16356962,11
23845,13473525,7456
23846,2305431,139
23854,3102252,1365
23855,12465000,29
23856,950941,1027
23857,1250929,7053
23858,7200297,2566
23860,70488,851
23861,5919612,1
23862,2544386,431
23863,2736808,911
23864,1458201,2308
23867,86072,35067
23868,16402813,3
23869,1290731,47968
23874,7798821,146
23875,9564793,56
23877,7578701,560
23879,12356873,1
23880,8757690,51
23881,3410790,308
23890,1250626,1002
23892,13329849,81
23893,17717225,19
23894,9270078,119
23896,18724628,11
23900,12285282,147
23903,13422,51045
23905,817643,158803
23906,16331794,156
23907,5458108,171
23911,3970199,808
23912,14910819,129
23913,12121325,906
23918,6006383,4747
23920,5528772,860
23923,15651043,349
23924,13667627,1188
23927,10620624,371
23929,14133230,2514
23932,14462572,101
23933,15142094,1
23935,4177686,1637
23936,5123186,91
23937,8885988,591
23938,1792391,3114
23940,117030,13921
23942,11762567,25
23943,2551523,118
23944,16351861,11
23945,13701072,678
23954,2864275,21628
23956,16092737,256
23958,3296422,469
23960,16480503,1
23961,15927613,1
23962,2411532,294
23967,8339653,369
23969,480982,49431
23971,8593414,8095
23972,6551426,21480
23973,9101656,332
23974,6316508,20936
23975,7728642,611
23978,16345563,26
23979,6232483,370
23980,2954547,10142
23983,16334242,13
23984,12855062,337
23985,7275579,498
23986,14862961,13
23990,7030758,1724
23991,13963434,1
23992,10215226,79
23998,4740396,396
24000,4079426,1651
24001,16352796,31
24002,4244462,356
24003,999816,89
24004,4207829,203
24006,7388883,27
24007,6441124,16707
24008,16231818,119
24009,6206943,50
24010,770414,61
24011,87698,158007
24012,2389488,618
24014,6274200,170
24015,12849920,196
24016,9304616,1702
24017,7609038,847
24018,4711066,1563
24019,7942242,3276
24020,13733242,96
24021,5083677,173
24023,13041777,188
24024,11744323,119
24025,1374532,2028
24026,14150192,71
24028,2495778,214
24029,5939254,3392
24030,13738073,101
24032,13940160,51
24033,12545413,497
24035,4463407,53
24037,14032693,432
24038,297114,27939
24039,11341494,71
24040,9128333,193
24048,14768,37926
24052,2749807,136
24055,14170672,752
24057,16308144,73
24059,16345859,1
24060,10189214,23996
24061,4270377,191
24064,9862206,974
24065,5595590,478
24066,8460260,21
24067,6341054,993
24071,15255215,245
24073,16344852,11
24075,7184815,160
24076,1819265,1838
24077,5064435,11
24078,712700,1625
24079,178560,28093
24080,10094167,97
24082,16344244,9
24083,8069748,3903
24085,16317014,3
24088,16342942,26
24093,12278043,76
24094,14886355,418
24095,9002634,104
24101,475242,4124
24103,14186994,11
24104,2742762,39
24105,18375201,29
24106,18543079,1
24107,8065223,161
24108,16327823,1
24109,14124745,100
24111,12213212,50
24113,9918345,804
24117,10393104,11
24121,1401351,13886
24122,473899,3951
24124,14242397,11
24125,16532629,11
24126,16764984,1
24127,16791854,238
24128,5637058,144
24129,6835891,159
24130,16245092,11
24133,8370370,2042
24134,13194255,1
24135,5532633,61
24136,11717119,55
24137,5928186,242839
24138,2985448,549
24139,9953612,341
24141,15527852,86
24142,472470,659
24146,9320040,155
24147,1762039,99
24148,6191452,61
24149,5134302,375
24150,4492663,402
24151,4683950,5004
