,from,to,strength,AuthorRep_from,AuthorRep_to
16928,216363.0,12219679.0,20,5088,2872
16929,256970.0,12219679.0,1,100405,2872
16930,216363.0,5787849.0,5,5088,3076
16931,3833743.0,5787849.0,11,483,3076
16932,10008173.0,5787849.0,5,90981,3076
16933,4069898.0,5787849.0,1,474,3076
16934,3581925.0,5787849.0,1,73,3076
16935,216363.0,251920.0,3,5088,5225
16936,216363.0,479863.0,1,5088,411405
16937,3982562.0,479863.0,2,16157,411405
16938,1389221.0,3764965.0,2,631,34717
16939,13279831.0,3764965.0,2,18186,34717
16940,10891226.0,3764965.0,3,400,34717
16941,4507171.0,12749998.0,2,855,792
16942,9356366.0,10418264.0,20,31,8762
16943,3175562.0,10418264.0,3,1216,8762
16944,2684539.0,17221279.0,10,189166,3
16945,5264491.0,17221279.0,2,12673,3
16946,5494370.0,17221279.0,4,27001,3
16947,5522303.0,17221279.0,3,6473,3
16948,315052.0,17221279.0,2,66494,3
16949,2684539.0,18158419.0,10,189166,58
16950,12924498.0,18158419.0,7,913,58
16951,5494370.0,18158419.0,5,27001,58
16952,15985624.0,18158419.0,2,9,58
16953,2684539.0,15075450.0,5,189166,945
16954,14529517.0,15075450.0,2,1,945
16955,2684539.0,12924498.0,4,189166,913
16956,1322972.0,12924498.0,2,63008,913
16957,5494370.0,12924498.0,2,27001,913
16958,18158419.0,12924498.0,3,58,913
16959,2684539.0,1201614.0,3,189166,5998
16960,2610810.0,1201614.0,3,44584,5998
16961,2684539.0,9776006.0,2,189166,11
16962,2684539.0,8658157.0,2,189166,1905
16963,159795.0,8658157.0,3,10064,1905
16964,898348.0,8658157.0,1,44818,1905
16965,6782754.0,8658157.0,2,9045,1905
16966,1322972.0,8658157.0,1,63008,1905
16967,2684539.0,15985624.0,2,189166,9
16968,440558.0,15985624.0,4,377954,9
16969,12924498.0,15985624.0,2,913,9
16970,5494370.0,15985624.0,2,27001,9
16971,2945027.0,15985624.0,1,10240,9
16972,18158419.0,15985624.0,3,58,9
16973,2684539.0,4768946.0,2,189166,3345
16974,87189.0,4768946.0,3,200181,3345
16975,440558.0,4768946.0,3,377954,3345
16976,7733418.0,4768946.0,1,24196,3345
16977,4885321.0,4768946.0,1,1993,3345
16978,2684539.0,16407677.0,2,189166,63
16979,12334309.0,16407677.0,2,3519,63
16980,7976805.0,16407677.0,1,14949,63
16981,1593860.0,16407677.0,1,72048,63
16982,2684539.0,3748275.0,2,189166,1338
16983,2684539.0,13134034.0,1,189166,661
16984,1312382.0,13134034.0,2,22097,661
16985,2684539.0,14650226.0,1,189166,11
16986,3133316.0,14650226.0,1,33276,11
16987,2684539.0,14792067.0,1,189166,13
16988,2684539.0,1332041.0,1,189166,10278
16989,4581301.0,1332041.0,2,30871,10278
16990,15740324.0,1332041.0,1,199,10278
16991,2684539.0,15740324.0,1,189166,199
16992,8973620.0,15740324.0,1,11817,199
16993,2684539.0,886357.0,1,189166,2955
16994,1332041.0,886357.0,1,10278,2955
16995,15740324.0,886357.0,1,199,2955
16996,2684539.0,16435264.0,1,189166,35
16997,898348.0,16435264.0,1,44818,35
16998,3313819.0,16435264.0,1,2258,35
16999,6119582.0,16435264.0,1,3788,35
17000,4245882.0,16435264.0,1,588,35
17001,2684539.0,17501094.0,1,189166,33
17002,2684539.0,13110648.0,1,189166,53
17003,2380830.0,13110648.0,1,227043,53
17004,2684539.0,4796826.0,1,189166,872
17005,1312382.0,4796826.0,1,22097,872
17006,2684539.0,4894427.0,1,189166,135
17007,1387438.0,4894427.0,1,27265,135
17008,8473031.0,4894427.0,1,2551,135
17009,2684539.0,3357352.0,1,189166,4168
17010,17501094.0,3357352.0,1,33,4168
17011,2684539.0,5494370.0,1,189166,27001
17012,440558.0,5494370.0,3,377954,27001
17013,1312382.0,5494370.0,1,22097,27001
17014,7733418.0,5494370.0,1,24196,27001
17015,5538420.0,5494370.0,1,15990,27001
17016,15985624.0,5494370.0,1,9,27001
17017,2684539.0,6119582.0,1,189166,3788
17018,898348.0,6119582.0,1,44818,3788
17019,3313819.0,6119582.0,1,2258,3788
17020,9938317.0,6119582.0,2,17303,3788
17021,14520970.0,6119582.0,2,53,3788
17022,4245882.0,6119582.0,1,588,3788
17023,2684539.0,8645552.0,1,189166,319
17024,3133316.0,8645552.0,1,33276,319
17025,2684539.0,2296458.0,1,189166,106715
17026,14909980.0,2296458.0,1,5201,106715
17027,4441404.0,2296458.0,3,3829,106715
17028,18701194.0,2296458.0,1,1,106715
17029,18309181.0,2296458.0,1,13,106715
17030,2684539.0,11680056.0,1,189166,1460
17031,2684539.0,4546885.0,1,189166,2692
17032,1751640.0,1774332.0,20,14325,1730
17033,1751640.0,282918.0,11,14325,4424
17034,6025788.0,282918.0,1,7537,4424
17035,5587393.0,282918.0,3,4874,4424
17036,212774.0,282918.0,4,2305,4424
17037,10186808.0,282918.0,1,6903,4424
17038,12610347.0,282918.0,2,13174,4424
17039,5424426.0,282918.0,1,3589,4424
17040,1751640.0,6025788.0,4,14325,7537
17041,282918.0,6025788.0,3,4424,7537
17042,6088926.0,6025788.0,3,3323,7537
17043,104380.0,6025788.0,3,101499,7537
17044,17285327.0,6025788.0,3,29,7537
17045,1751640.0,13059144.0,2,14325,152
17046,1751640.0,5945085.0,2,14325,979
17047,1751640.0,11049921.0,1,14325,195
17048,1751640.0,12854870.0,1,14325,185
17049,18107260.0,14476416.0,20,83,316
17050,18107260.0,8208547.0,16,83,604
17051,18107260.0,12541413.0,6,83,681
17052,13658816.0,12541413.0,4,2074,681
17053,18107260.0,13658816.0,2,83,2074
17054,13563926.0,13658816.0,16,171,2074
17055,1377002.0,13658816.0,1,51194,2074
17056,1447675.0,13658816.0,1,348315,2074
17057,8736569.0,13658816.0,6,1688,2074
17058,5625547.0,13658816.0,1,20210,2074
17059,5648954.0,13658816.0,1,37650,2074
17060,15781079.0,13658816.0,2,7381,2074
17061,17553781.0,13658816.0,1,529,2074
17062,17055403.0,13658816.0,1,3359,2074
17063,11776793.0,13658816.0,1,46,2074
17064,15107897.0,13658816.0,1,65,2074
17065,2732980.0,13658816.0,1,4210,2074
17066,539251.0,2453089.0,12,1230,4766
17067,2527458.0,2453089.0,10,3474,4766
17068,539251.0,7755665.0,8,1230,5322
17069,791604.0,7755665.0,3,139166,5322
17070,1514861.0,7755665.0,3,6220,5322
17071,6483524.0,7755665.0,1,1039,5322
17072,539251.0,2527458.0,2,1230,3474
17073,2453089.0,2527458.0,6,4766,3474
17074,9072753.0,2527458.0,1,94675,3474
17075,17742463.0,2527458.0,1,93,3474
17076,6105259.0,2994949.0,4,2850,19813
17077,6105259.0,8245406.0,2,2850,55101
17078,13321647.0,8245406.0,2,38147,55101
17079,10488504.0,8245406.0,1,26407,55101
17080,16110610.0,8245406.0,1,61,55101
17081,10852113.0,8245406.0,2,1285,55101
17082,6574038.0,8245406.0,2,44119,55101
17083,13513328.0,8245406.0,3,30493,55101
17084,12148402.0,8245406.0,1,4028,55101
17085,15980284.0,8245406.0,5,1196,55101
17086,17788374.0,8245406.0,2,13,55101
17087,12716231.0,8245406.0,1,511,55101
17088,15630509.0,8245406.0,1,91,55101
17089,4089266.0,8245406.0,1,417,55101
17090,5692005.0,8245406.0,1,964,55101
17091,6105259.0,3761628.0,2,2850,19635
17092,5648954.0,3761628.0,1,37650,19635
17093,6105259.0,1003565.0,2,2850,57928
17094,16501332.0,12425723.0,19,31,339
17095,716813.0,12425723.0,1,1169,339
17096,7599798.0,12425723.0,2,15538,339
17097,16501332.0,7599798.0,7,31,15538
17098,12425723.0,7599798.0,2,339,15538
17099,8770088.0,7599798.0,1,119,15538
17100,16501332.0,445425.0,6,31,50493
17101,12425723.0,445425.0,2,339,50493
17102,11637971.0,445425.0,10,303,50493
17103,716813.0,445425.0,4,1169,50493
17104,16501332.0,716813.0,2,31,1169
17105,12425723.0,716813.0,1,339,1169
17106,3808491.0,716813.0,2,37,1169
17107,10015541.0,716813.0,2,3,1169
17108,16501332.0,16529576.0,2,31,799
17109,12425723.0,16529576.0,2,339,799
17110,7599798.0,16529576.0,1,15538,799
17111,12146388.0,636077.0,19,1256,21396
17112,159145.0,636077.0,5,125538,21396
17113,8376184.0,636077.0,8,13960,21396
17114,18244921.0,636077.0,2,2393,21396
17115,3729184.0,636077.0,1,3694,21396
17116,12146388.0,10427807.0,16,1256,1985
17117,8130690.0,10427807.0,2,7182,1985
17118,15585611.0,10427807.0,2,9,1985
17119,13573444.0,10427807.0,2,14342,1985
17120,12146388.0,8376184.0,14,1256,13960
17121,636077.0,8376184.0,7,21396,13960
17122,159145.0,8376184.0,3,125538,13960
17123,695364.0,8376184.0,1,59782,13960
17124,8130690.0,8376184.0,6,7182,13960
17125,12101554.0,8376184.0,1,5235,13960
17126,14761844.0,8376184.0,2,81,13960
17127,4157513.0,8376184.0,1,338,13960
17128,4952537.0,8376184.0,1,1853,13960
17129,12146388.0,9129370.0,5,1256,456
17130,12146388.0,8271998.0,2,1256,799
17131,1489487.0,8271998.0,1,6027,799
17132,12146388.0,18249767.0,1,1256,1
17133,12146388.0,9563035.0,1,1256,1
17134,11954025.0,6521841.0,19,3744,41
17135,11954025.0,13817151.0,9,3744,83
17136,1701026.0,13817151.0,3,14477,83
17137,4910940.0,13817151.0,2,882,83
17138,9898643.0,13817151.0,3,48115,83
17139,1958726.0,13817151.0,2,3637,83
17140,6654942.0,13817151.0,1,17284,83
17141,11954025.0,1958726.0,4,3744,3637
17142,13817151.0,1958726.0,14,83,3637
17143,11954025.0,9898643.0,4,3744,48115
17144,13817151.0,9898643.0,5,83,48115
17145,1701026.0,9898643.0,2,14477,48115
17146,12042692.0,9898643.0,3,39,48115
17147,11954025.0,1701026.0,2,3744,14477
17148,13817151.0,1701026.0,7,83,14477
17149,1565512.0,1701026.0,1,11888,14477
17150,4910940.0,1701026.0,4,882,14477
17151,11954025.0,4910940.0,2,3744,882
17152,13817151.0,4910940.0,6,83,882
17153,1701026.0,4910940.0,1,14477,882
17154,9898643.0,4910940.0,2,48115,882
17155,11954025.0,6654942.0,2,3744,17284
17156,13817151.0,6654942.0,3,83,17284
17157,1701026.0,6654942.0,1,14477,17284
17158,4910940.0,6654942.0,1,882,17284
17159,9898643.0,6654942.0,2,48115,17284
17160,6890912.0,13600944.0,3,77033,394
17161,6890912.0,585411.0,2,77033,37315
17162,6649786.0,585411.0,1,5420,37315
17163,2034787.0,585411.0,7,22491,37315
17164,1196549.0,585411.0,2,53166,37315
17165,16595315.0,585411.0,4,406,37315
17166,14277722.0,585411.0,1,4734,37315
17167,6221024.0,585411.0,1,5148,37315
17168,1400793.0,585411.0,1,49689,37315
17169,2041077.0,585411.0,1,5765,37315
17170,6890912.0,3106565.0,2,77033,2559
17171,13600944.0,3106565.0,3,394,2559
17172,3925758.0,3106565.0,1,678,2559
17173,6890912.0,5459777.0,1,77033,1485
17174,9952196.0,5459777.0,2,37159,1485
17175,4279155.0,5459777.0,2,12636,1485
17176,5501064.0,5459777.0,2,1091,1485
17177,6890912.0,10246191.0,1,77033,11
17178,5841297.0,10246191.0,6,2358,11
17179,47984.0,10246191.0,3,49159,11
17180,11563040.0,10246191.0,3,445,11
17181,115145.0,8940624.0,16,949637,591
17182,115145.0,10244701.0,15,949637,2252
17183,10199138.0,10244701.0,1,2668,2252
17184,2041005.0,10244701.0,1,454,2252
17185,115145.0,3753273.0,5,949637,7731
17186,8583692.0,3753273.0,1,10548,7731
17187,115145.0,4219444.0,5,949637,828
17188,115145.0,650700.0,4,949637,1170
17189,1073748.0,650700.0,10,3810,1170
17190,115145.0,8871644.0,2,949637,1659
17191,115145.0,8583692.0,2,949637,10548
17192,14280831.0,8583692.0,9,1268,10548
17193,5891747.0,8583692.0,2,8540,10548
17194,939133.0,8583692.0,2,2672,10548
17195,3753273.0,8583692.0,3,7731,10548
17196,4981106.0,8583692.0,1,194,10548
17197,115145.0,6678991.0,2,949637,11921
17198,753998.0,6678991.0,1,580,11921
17199,2099272.0,6678991.0,1,964,11921
17200,115145.0,4467245.0,2,949637,435
17201,753632.0,4467245.0,1,23699,435
17202,115145.0,1073748.0,2,949637,3810
17203,650700.0,1073748.0,10,1170,3810
17204,115145.0,753632.0,1,949637,23699
17205,4467245.0,753632.0,1,435,23699
17206,115145.0,14608557.0,1,949637,882
17207,2910520.0,14608557.0,1,35985,882
17208,115145.0,70942.0,1,949637,29551
17209,5330018.0,16092363.0,19,138,112
17210,5330018.0,17681630.0,4,138,843
17211,5330018.0,7734384.0,1,138,3601
17212,15032688.0,7734384.0,1,3833,3601
17213,5330018.0,16094772.0,1,138,1
17214,5330018.0,17721106.0,1,138,253
17215,11058435.0,17721106.0,1,29,253
17216,14886355.0,633961.0,19,418,23448
17217,16555279.0,633961.0,13,3483,23448
17218,2903906.0,633961.0,12,5201,23448
17219,8910547.0,633961.0,1,7566,23448
17220,3603681.0,633961.0,1,29865,23448
17221,6441124.0,633961.0,1,16707,23448
17222,15127.0,633961.0,6,7649,23448
17223,1199464.0,633961.0,5,10980,23448
17224,6868543.0,633961.0,4,6210,23448
17225,3306465.0,633961.0,3,11308,23448
17226,86072.0,633961.0,3,35067,23448
17227,8601760.0,633961.0,1,29630,23448
17228,5747944.0,633961.0,2,15206,23448
17229,14886355.0,5747944.0,3,418,15206
17230,633961.0,5747944.0,5,23448,15206
17231,16555279.0,5747944.0,3,3483,15206
17232,983476.0,5747944.0,2,7770,15206
17233,14886355.0,8639723.0,1,418,1807
17234,633961.0,8639723.0,1,23448,1807
17235,18271842.0,10462884.0,19,41,5211
17236,15254047.0,13323289.0,19,9,327
17237,14747039.0,13323289.0,4,4863,327
17238,695364.0,13323289.0,4,59782,327
17239,535275.0,13323289.0,2,46471,327
17240,13618871.0,13323289.0,4,1320,327
17241,15254047.0,10323334.0,6,9,788
17242,13323289.0,10323334.0,4,327,788
17243,14747039.0,10323334.0,1,4863,788
17244,695364.0,10323334.0,1,59782,788
17245,13618871.0,10323334.0,1,1320,788
17246,15254047.0,7804477.0,2,9,4501
17247,262683.0,7804477.0,10,34860,4501
17248,11199879.0,7804477.0,1,1226,4501
17249,6053084.0,7804477.0,4,4198,4501
17250,15346978.0,7804477.0,2,5,4501
17251,5612858.0,7804477.0,1,16847,4501
17252,11623919.0,3611826.0,1,23,330
17253,1175966.0,3611826.0,1,168807,330
17254,11623919.0,4855159.0,1,23,1471
17255,10669010.0,4855159.0,1,16528,1471
17256,11623919.0,14172578.0,1,23,507
17257,15589009.0,463319.0,19,25,27274
17258,295783.0,463319.0,3,153438,27274
17259,1377002.0,463319.0,1,51194,27274
17260,1762224.0,463319.0,5,35003,27274
17261,1230836.0,8353105.0,19,70518,240
17262,6460297.0,2233308.0,19,8201,27723
17263,8422953.0,2233308.0,1,10725,27723
17264,9199828.0,2233308.0,8,7587,27723
17265,7131122.0,2233308.0,2,1381,27723
17266,15186883.0,2233308.0,3,33,27723
17267,9912714.0,2233308.0,2,5178,27723
17268,1472266.0,2233308.0,1,1423,27723
17269,5159168.0,2233308.0,1,23301,27723
17270,6460297.0,5448626.0,5,8201,41193
17271,4851590.0,5448626.0,8,136087,41193
17272,3233363.0,5448626.0,6,5804,41193
17273,9245853.0,5448626.0,4,38467,41193
17274,4839827.0,5448626.0,3,5482,41193
17275,6460297.0,9199828.0,3,8201,7587
17276,16200091.0,9199828.0,3,69,7587
17277,6460297.0,11637971.0,3,8201,303
17278,478884.0,11637971.0,5,135139,303
17279,445425.0,11637971.0,6,50493,303
17280,495455.0,11637971.0,3,56302,303
17281,6460297.0,17417056.0,2,8201,21
17282,109122.0,17417056.0,3,53355,21
17283,7177346.0,17417056.0,1,3361,21
17284,3688861.0,17417056.0,1,3393,21
17285,6460297.0,12203156.0,2,8201,35
17286,1140579.0,12203156.0,2,142287,35
17287,478884.0,12203156.0,5,135139,35
17288,6460297.0,9808063.0,2,8201,2899
17289,9814069.0,9808063.0,3,26587,2899
17290,9245853.0,9808063.0,2,38467,2899
17291,6460297.0,2850026.0,2,8201,9131
17292,4834.0,2850026.0,1,33040,9131
17293,10488504.0,2850026.0,3,26407,9131
17294,8947748.0,2850026.0,1,2136,9131
17295,1447675.0,2850026.0,1,348315,9131
17296,9199828.0,2850026.0,2,7587,9131
17297,9814069.0,2850026.0,5,26587,9131
17298,10407800.0,2850026.0,3,1125,9131
17299,6340496.0,2850026.0,1,6327,9131
17300,6460297.0,1472266.0,2,8201,1423
17301,2233308.0,1472266.0,1,27723,1423
17302,5514747.0,1472266.0,3,17386,1423
17303,6460297.0,8759927.0,1,8201,5677
17304,1140579.0,8759927.0,3,142287,5677
17305,4453607.0,8759927.0,4,361,5677
17306,7675437.0,8759927.0,1,14082,5677
17307,12536295.0,8759927.0,1,15,5677
17308,6460297.0,12536295.0,1,8201,15
17309,6460297.0,16200091.0,1,8201,69
17310,9199828.0,16200091.0,3,7587,69
17311,5440883.0,16200091.0,4,1127,69
17312,6460297.0,16578424.0,1,8201,2459
17313,6460297.0,8488913.0,1,8201,2844
17314,11637971.0,8488913.0,2,303,2844
17315,6460297.0,5414798.0,1,8201,8130
17316,219661.0,5414798.0,1,127983,8130
17317,3115933.0,5414798.0,1,3923,8130
17318,6460297.0,4839827.0,1,8201,5482
17319,4851590.0,4839827.0,2,136087,5482
17320,5448626.0,4839827.0,2,41193,5482
17321,3233363.0,4839827.0,1,5804,5482
17322,9245853.0,4839827.0,1,38467,5482
17323,12446721.0,13714093.0,19,3548,208
17324,3620003.0,13714093.0,2,72446,208
17325,10519069.0,13714093.0,1,1169,208
17326,6340496.0,13714093.0,1,6327,208
17327,15994763.0,13714093.0,3,25,208
17328,8816585.0,13714093.0,1,21331,208
17329,12446721.0,4118879.0,5,3548,143
17330,12446721.0,12661658.0,1,3548,14
17331,12446721.0,4737952.0,1,3548,3209
17332,14531062.0,4737952.0,1,5150,3209
17333,15339544.0,17320292.0,19,18071,51
17334,1565512.0,17320292.0,6,11888,51
17335,15339544.0,13775464.0,6,18071,65
17336,15339544.0,2607624.0,5,18071,119
17337,45375.0,2607624.0,6,303787,119
17338,3080908.0,2607624.0,8,6989,119
17339,712649.0,2607624.0,6,132777,119
17340,15339544.0,16644830.0,4,18071,31
17341,4390160.0,16644830.0,3,19863,31
17342,2350145.0,16644830.0,3,5372,31
17343,15339544.0,2350145.0,1,18071,5372
17344,4390160.0,2350145.0,1,19863,5372
17345,12879474.0,1063716.0,4,338,33684
17346,5737654.0,1063716.0,2,2662,33684
17347,12879474.0,15280808.0,3,338,149
17348,12879474.0,15424227.0,2,338,1924
17349,12879474.0,5059657.0,1,338,33551
17350,12879474.0,12079489.0,1,338,393
17351,283366.0,15869039.0,18,140318,47
17352,6094348.0,15869039.0,5,24833,47
17353,8879527.0,15869039.0,3,7618,47
17354,12709613.0,15869039.0,1,502,47
17355,283366.0,8294431.0,15,140318,121
17356,283366.0,1153562.0,5,140318,663
17357,18464383.0,1153562.0,1,525,663
17358,11457876.0,1153562.0,1,135,663
17359,283366.0,4431432.0,2,140318,133
17360,9153448.0,4431432.0,3,21330,133
17361,283366.0,14251221.0,2,140318,27083
17362,1377002.0,14251221.0,1,51194,27083
17363,15442490.0,14251221.0,9,33,27083
17364,14947505.0,14251221.0,1,91,27083
17365,1871033.0,14251221.0,2,19171,27083
17366,2666378.0,14251221.0,1,3038,27083
17367,1444609.0,14251221.0,1,21863,27083
17368,5526624.0,14251221.0,1,6244,27083
17369,1964418.0,14251221.0,1,3624,27083
17370,886773.0,14251221.0,1,2232,27083
17371,16557037.0,14251221.0,2,59,27083
17372,16644259.0,14251221.0,2,11,27083
17373,442030.0,14251221.0,1,317,27083
17374,12372609.0,14251221.0,1,5,27083
17375,4329847.0,14251221.0,1,929,27083
17376,2960823.0,14251221.0,1,8301,27083
17377,1185191.0,14251221.0,1,5021,27083
17378,1285928.0,14251221.0,1,1300,27083
17379,283366.0,18263848.0,2,140318,13
17380,283366.0,18464383.0,2,140318,525
17381,18069264.0,18464383.0,6,1141,525
17382,1153562.0,18464383.0,2,663,525
17383,283366.0,14133230.0,1,140318,2514
17384,14104.0,14133230.0,1,194320,2514
17385,7884305.0,14133230.0,1,10551,2514
17386,14959189.0,14133230.0,1,54,2514
17387,283366.0,11554158.0,1,140318,280
17388,15213883.0,11554158.0,2,316,280
17389,283366.0,6094348.0,1,140318,24833
17390,15869039.0,6094348.0,1,47,24833
17391,6099327.0,6094348.0,1,16966,24833
17392,283366.0,14352724.0,1,140318,63
17393,1863229.0,14352724.0,1,444046,63
17394,283366.0,18603632.0,1,140318,13
17395,283366.0,17016144.0,1,140318,5165
17396,271415.0,17016144.0,7,57904,5165
17397,14104.0,17016144.0,1,194320,5165
17398,3757232.0,17016144.0,1,16875,5165
17399,256970.0,17016144.0,1,100405,5165
17400,10213537.0,17016144.0,1,1851,5165
17401,4848587.0,17016144.0,2,22805,5165
17402,87015.0,17016144.0,2,246227,5165
17403,12125351.0,17016144.0,2,376,5165
17404,283366.0,16730800.0,1,140318,69
17405,10669010.0,16730800.0,1,16528,69
17406,13644299.0,16730800.0,2,185,69
17407,283366.0,16191347.0,1,140318,25
17408,797049.0,16191347.0,1,85548,25
17409,283366.0,15213883.0,1,140318,316
17410,283366.0,15023228.0,1,140318,301
17411,6781889.0,15023228.0,2,5435,301
17412,594211.0,15023228.0,1,17753,301
17413,4185234.0,15023228.0,1,20943,301
17414,2872922.0,11656516.0,18,46177,1046
17415,10994906.0,11656516.0,3,609,1046
17416,2872922.0,11615061.0,2,46177,11
17417,9758194.0,11615061.0,6,51608,11
17418,2872922.0,2497009.0,1,46177,472
17419,2872922.0,4465795.0,1,46177,35
17420,5980430.0,1482455.0,2,7197,5612
17421,65863.0,1482455.0,2,499199,5612
17422,17310118.0,1482455.0,1,37,5612
17423,5980430.0,7029455.0,1,7197,13
17424,5980430.0,9200394.0,1,7197,913
17425,260313.0,9200394.0,3,6280,913
17426,2412846.0,9200394.0,7,13004,913
17427,10472082.0,9200394.0,7,401,913
17428,6221024.0,9200394.0,1,5148,913
17429,5980430.0,17310118.0,1,7197,37
17430,65863.0,17310118.0,1,499199,37
17431,1482455.0,17310118.0,1,5612,37
17432,15168.0,8727308.0,2,694472,11
17433,15168.0,9120297.0,2,694472,87
17434,3629249.0,9120297.0,2,15940,87
17435,15168.0,17370266.0,1,694472,3
17436,440558.0,17370266.0,2,377954,3
17437,15168.0,4696802.0,1,694472,10104
17438,9666018.0,4696802.0,1,11163,10104
17439,315052.0,4696802.0,1,66494,10104
17440,14903754.0,9268589.0,18,2510,15
17441,3080908.0,9268589.0,3,6989,15
17442,4190564.0,9268589.0,1,356,15
17443,14903754.0,7142185.0,1,2510,580
17444,14903754.0,14638694.0,1,2510,500
17445,14289654.0,14638694.0,7,2933,500
17446,712649.0,14638694.0,4,132777,500
17447,7444051.0,15040627.0,18,915,6939
17448,3440582.0,15040627.0,15,2164,6939
17449,7444051.0,3440582.0,11,915,2164
17450,15040627.0,3440582.0,9,6939,2164
17451,5608694.0,3440582.0,1,3256,2164
17452,3840170.0,3440582.0,1,21075,2164
17453,10079274.0,3440582.0,1,453,2164
17454,7444051.0,10079274.0,3,915,453
17455,3440582.0,10079274.0,3,2164,453
17456,15040627.0,10079274.0,6,6939,453
17457,5608694.0,10079274.0,1,3256,453
17458,3840170.0,10079274.0,1,21075,453
17459,15980197.0,10079274.0,1,71,453
17460,7444051.0,13110027.0,1,915,91
17461,12752172.0,3938386.0,18,299,1158
17462,5171110.0,1224119.0,18,1659,1551
17463,5171110.0,3106920.0,5,1659,64039
17464,11049436.0,3106920.0,2,95,64039
17465,5171110.0,2398593.0,2,1659,20730
17466,5171110.0,16616693.0,2,1659,754
17467,2270762.0,15276425.0,18,79063,33
17468,15405352.0,15276425.0,7,772,33
17469,1144035.0,15276425.0,2,1193180,33
17470,2270762.0,14149329.0,8,79063,37
17471,3706016.0,14149329.0,4,39746,37
17472,10498828.0,14149329.0,2,142259,37
17473,2270762.0,14875366.0,4,79063,11
17474,1116230.0,14875366.0,3,9366,11
17475,2270762.0,16162837.0,4,79063,19
17476,3706016.0,16162837.0,6,39746,19
17477,2221001.0,16162837.0,4,41513,19
17478,59081.0,16162837.0,4,4934,19
17479,128165.0,16162837.0,1,182029,19
17480,2270762.0,10498828.0,4,79063,142259
17481,3706016.0,10498828.0,2,39746,142259
17482,15283861.0,10498828.0,3,9,142259
17483,16119285.0,10498828.0,3,583,142259
17484,16526771.0,10498828.0,2,3,142259
17485,13728648.0,10498828.0,1,163,142259
17486,2040352.0,10498828.0,1,287,142259
17487,2546291.0,10498828.0,1,1267,142259
17488,1285928.0,10498828.0,1,1300,142259
17489,2270762.0,8412136.0,2,79063,166
17490,2270762.0,13535789.0,2,79063,33
17491,2270762.0,16508508.0,2,79063,1
17492,2270762.0,17076783.0,2,79063,1
17493,92546.0,17076783.0,1,14493,1
17494,1863229.0,17076783.0,3,444046,1
17495,2270762.0,6336479.0,2,79063,34160
17496,2029983.0,6336479.0,2,74919,34160
17497,9161414.0,6336479.0,7,561,34160
17498,10498828.0,6336479.0,1,142259,34160
17499,1285928.0,6336479.0,1,1300,34160
17500,2270762.0,2848031.0,2,79063,141
17501,5176071.0,2848031.0,4,38383,141
17502,2270762.0,3138854.0,1,79063,5
17503,2029983.0,3138854.0,2,74919,5
17504,7926183.0,3138854.0,3,2418,5
17505,14535517.0,3138854.0,3,2625,5
17506,2270762.0,1485955.0,1,79063,7462
17507,2270762.0,5106154.0,1,79063,7408
17508,3138854.0,5106154.0,1,5,7408
17509,2270762.0,8526749.0,1,79063,23
17510,2270762.0,7926183.0,1,79063,2418
17511,2029983.0,7926183.0,5,74919,2418
17512,256196.0,7926183.0,1,387015,2418
17513,7603419.0,7926183.0,2,2367,2418
17514,8736569.0,7926183.0,1,1688,2418
17515,185647.0,7926183.0,3,20736,2418
17516,1144035.0,7926183.0,1,1193180,2418
17517,3977699.0,7926183.0,2,1431,2418
17518,10498828.0,7926183.0,1,142259,2418
17519,1127428.0,7926183.0,2,21645,2418
17520,3138854.0,7926183.0,3,5,2418
17521,14535517.0,7926183.0,2,2625,2418
17522,16296179.0,7926183.0,1,9,2418
17523,16081388.0,7926183.0,2,33,2418
17524,16364625.0,7926183.0,1,2929,2418
17525,15008233.0,7926183.0,1,455,2418
17526,2606653.0,7926183.0,1,217,2418
17527,2270762.0,17811303.0,1,79063,1
17528,2270762.0,16965074.0,1,79063,29
17529,2270762.0,16408133.0,1,79063,46
17530,2270762.0,15405352.0,1,79063,772
17531,1144035.0,15405352.0,7,1193180,772
17532,15276425.0,15405352.0,2,33,772
17533,17755006.0,15405352.0,6,13,772
17534,2270762.0,11188494.0,1,79063,1
17535,10910692.0,11188494.0,1,5698,1
17536,12505251.0,13963867.0,7,14350,1365
17537,12158757.0,13963867.0,7,77876,1365
17538,6699974.0,13963867.0,6,208,1365
17539,16363941.0,13963867.0,3,77,1365
17540,12505251.0,17399362.0,3,14350,93
17541,12505251.0,11932936.0,3,14350,1898
17542,17399362.0,11932936.0,2,93,1898
17543,12505251.0,4552295.0,2,14350,24544
17544,3358272.0,4552295.0,5,105898,24544
17545,16853114.0,4552295.0,2,7505,24544
17546,5964557.0,4552295.0,3,35633,24544
17547,680068.0,4552295.0,1,45859,24544
17548,7013896.0,4552295.0,2,1502,24544
17549,5635580.0,4552295.0,1,46370,24544
17550,5221626.0,4552295.0,1,5369,24544
17551,12505251.0,13275613.0,2,14350,253
17552,3358272.0,13275613.0,1,105898,253
17553,12505251.0,16109541.0,2,14350,241
17554,12500315.0,16109541.0,3,81069,241
17555,12505251.0,707145.0,2,14350,21068
17556,5964557.0,707145.0,1,35633,21068
17557,13095326.0,707145.0,2,21061,21068
17558,12505251.0,13656931.0,1,14350,11
